docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1508835025,500,48,2,9781303752353,Copyright ProQuest UMI Dissertations Publishing 2014,Hunt Patrick;Dyson Stephen;Carman Charles,United States -- New York,MAI 52/05(E) Oct 2014,Visual Studies,2014,Caravaggio's darkness: A sinner's reputation with a saint's heart,Dissertation/Thesis,M.A.,1553076,Wendt Kristine L.,Katz Jonathan D.;Katz Jonathan D.,United States,196,English,ProQuest Dissertations & Theses Full Text,0656,2014,Communication and the arts;Communication and the arts,http://search.proquest.com/docview/1508835025?accountid=13314,Ann Arbor,0377: Art history,State University of New York at Buffalo,Dissertations & Theses,Art history
1512221785,278,26,5,9780499279934,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,DAI-A 75/07(E) Jan 2015,Philosophy,2014,A better framework for legitimacy: Learning from the Christian Reformed tradition,Dissertation/Thesis,Ph.D.,NS27993,Shadd Philip David,,United States,382,English,ProQuest Dissertations & Theses Full Text,0283,2014,Philosophy religion and theology;Sphere sovereignty;Church-state separation;Justificatory liberalism;Legal coercion;Political legitimacy;Philosophy religion and theology;Sphere sovereignty;Church-state separation;Justificatory liberalism;Legal coercion;Political legitimacy,http://search.proquest.com/docview/1512221785?accountid=13314,Ann Arbor,0322: Religion;0322: Philosophy;0422: Philosophy,Queen's University (Canada),Dissertations & Theses,Religion;Philosophy
1502848315,68,6,0,9781303722257,Copyright ProQuest UMI Dissertations Publishing 2014,Knapp Marc,United States -- New York,MAI 52/05(E) Oct 2014,Public Health,2014,Impact of a novel hospitalist model in the care of patients admitted to medicine in the emergency department,Dissertation/Thesis,M.P.H.,1552460,Dunn Andrew,Kaplan Harold;Kaplan Harold,United States,27,English,ProQuest Dissertations & Theses Full Text,1734,2014,Health and environmental sciences;Efficiency;Hospitalists;Hospital throuput;Length of stay;Overcrowding;Health and environmental sciences;Efficiency;Hospitalists;Hospital throuput;Length of stay;Overcrowding,http://search.proquest.com/docview/1502848315?accountid=13314,Ann Arbor,0564: Medicine;0769: Health care management,Icahn School of Medicine at Mount Sinai,Dissertations & Theses,Medicine;Health care management
1520237036,0,0,0,9780499004222,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,DAI-B 75/07(E) Jan 2015,,2014,Valorisation et caracterisation de la durabilite d'un materiau routier et d'un beton a base de sediments de dragagee,Dissertation/Thesis,Ph.D.,NS00422,Achour Raouf,Abriak Nor-Edine;Rivard Patrice;Abriak Nor-Edine;Rivard Patrice,United States,205,French,ProQuest Dissertations & Theses Full Text,0512,2014,Applied sciences;Dredged sediments;Valorisation;Environmental assessment;Experimental road construction;Mechanical performance;Durability of concrete made from marine sediment;Destructive and non destructive testing;Applied sciences;Dredged sediments;Valorisation;Environmental assessment;Experimental road construction;Mechanical performance;Durability of concrete made from marine sediment;Destructive and non destructive testing,http://search.proquest.com/docview/1520237036?accountid=13314,Ann Arbor,0428: Geotechnology;0543: Civil engineering,Universite de Sherbrooke (Canada),Dissertations & Theses,Geotechnology;Civil engineering
1511625141,0,0,0,9781303764394,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,MAI 52/05(E) Oct 2014,Health Care Administration,2014,Clarifying the importance of patient centered culturally sensitive communication through a hospital internship,Dissertation/Thesis,M.S.,1553133,Owusu-Afriyie Sylvester,Wilhelm-Chapin Mary;Hart Dana;Wilhelm-Chapin Mary;Hart Dana,United States,88,English,ProQuest Dissertations & Theses Full Text,1754,2014,Health and environmental sciences;Culture;Health care administration;Healthcare organizations;Human resource;Human resource interventions;Health and environmental sciences;Culture;Health care administration;Healthcare organizations;Human resource;Human resource interventions,http://search.proquest.com/docview/1511625141?accountid=13314,Ann Arbor,0769: Health care management,Utica College,Dissertations & Theses,Health care management
1507461925,727,39,7,9781303738906,Copyright ProQuest UMI Dissertations Publishing 2014,Lufrano Richard;Gordon David;Belsky Richard;Lee Joseph Tse-Hei,United States -- New York,DAI-A 75/06(E) Dec 2014,History,2014,A cross-boundary people: The commercial activities social networks and travel writings of Japanese and Taiwanese sekimin in the shantou treaty port (1895-1937),Dissertation/Thesis,Ph.D.,3612350,Tseng Lin-Yi,Rosenblatt Helena;Solt George;Rosenblatt Helena;Solt George,United States,300,English,ProQuest Dissertations & Theses Full Text,0046,2014,Social sciences;Cross-boundary;Japanese empire;Migration;Shantou;Taiwanese sekimin;Treaty port;Social sciences;Cross-boundary;Japanese empire;Migration;Shantou;Taiwanese sekimin;Treaty port,http://search.proquest.com/docview/1507461925?accountid=13314,Ann Arbor,0332: History;0342: Asian Studies,City University of New York,Dissertations & Theses,History;Asian Studies
1504640213,84,15,0,9781303727634,Copyright ProQuest UMI Dissertations Publishing 2014,Costello Thomas;Philipp Dirk,United States -- Arkansas,MAI 52/05(E) Oct 2014,Engineering,2014,A cradle to farm gate life cycle analysis of water use in U.S. pork production,Dissertation/Thesis,M.S.B.E.,1552533,Boles Eric,Matlock Marty;Matlock Marty,United States,91,English,ProQuest Dissertations & Theses Full Text,0011,2014,Social sciences;Biological sciences;Applied sciences;Cradle-to-grave;Footprint;Lca;Pork;Swine;Water;Social sciences;Biological sciences;Applied sciences;Cradle-to-grave;Footprint;Lca;Pork;Swine;Water,http://search.proquest.com/docview/1504640213?accountid=13314,Ann Arbor,0359: Food Science;0539: Agricultural engineering;0640: Sustainability;0775: Environmental engineering,University of Arkansas,Dissertations & Theses,Food Science;Agricultural engineering;Sustainability;Environmental engineering
1518116282,0,0,0,9781303846441,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,MAI 52/05(E) Oct 2014,Art Business,2014,Finding a Place for Abject Materials: Analysis of a Post 'Sensation' Market for Bodily Fluids,Dissertation/Thesis,M.A.,1554320,MacKeen Elizabeth,Pascher Stephan;Pascher Stephan,United States,65,English,ProQuest Dissertations & Theses Full Text,1588,2014,Social sciences;Communication and the arts;Art shows;Bodily fluids;Branding;Art collecting;Controversial art;Art market;Social sciences;Communication and the arts;Art shows;Bodily fluids;Branding;Art collecting;Controversial art;Art market,http://search.proquest.com/docview/1518116282?accountid=13314,Ann Arbor,0338: Marketing;0377: Art history;0424: Arts Management,Sotheby's Institute of Art - New York,Dissertations & Theses,Marketing;Art history;Arts Management
1426646878,616,54,5,9781303240645,Copyright ProQuest UMI Dissertations Publishing 2013,Canty June;Akmal Tariq,United States -- Washington,DAI-A 74/11(E) May 2014,Teacher Leadership,2013,A qualitative study of teacher and principal perceptions of Washington State teacher evaluation instruments: Danielson Marzano and CEL 5D+,Dissertation/Thesis,Ed.D.,3587064,Coulter Matthew Paul,Sawyer Richard;Sawyer Richard,United States,179,English,ProQuest Dissertations & Theses Full Text,0251,2013,Education;Danielson model;Marzano model;Principals;Teacher evaluations;Center for Educational Leadership 5 Dimensions of Teaching and Learning (CEL 5D+);Washington;Education;Danielson model;Marzano model;Principals;Teacher evaluations;Center for Educational Leadership 5 Dimensions of Teaching and Learning (CEL 5D+);Washington,http://search.proquest.com/docview/1426646878?accountid=13314,Ann Arbor,0443: Educational evaluation;0458: Education Policy;0530: Teacher education,Washington State University,Dissertations & Theses,Educational evaluation;Education Policy;Teacher education
1504262810,206,10,15,9781303767890,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- California,MAI 52/05(E) Oct 2014,,2014,Revelation of the Archetypal Feminine: Finding a Feminine Ground of Being After Spouse Loss,Dissertation/Thesis,M.A.,1527433,Penrose Ellen,Taylor C. D.;Taylor C. D.,United States,75,English,ProQuest Dissertations & Theses Full Text,1142,2014,Philosophy religion and theology;Social sciences;Psychology;Philosophy religion and theology;Social sciences;Psychology,http://search.proquest.com/docview/1504262810?accountid=13314,Ann Arbor,0453: Womens studies;0603: Counseling Psychology;0647: Spirituality,Pacifica Graduate Institute,Dissertations & Theses,Womens studies;Counseling Psychology;Spirituality
1502016313,404,28,5,9781303716324,Copyright ProQuest UMI Dissertations Publishing 2014,Gordon Jane A.;Fogg-Davis Heath;Smith Rogers M.,United States -- Pennsylvania,DAI-A 75/05(E) Nov 2014,Political Science,2014,Hidden in plain sight: Disparate-impact discrimination as a legal-theoretical paradigm for difference-conscious public policy,Dissertation/Thesis,Ph.D.,3611132,DeLise James M.,Schwartz Joseph M.;Schwartz Joseph M.,United States,253,English,ProQuest Dissertations & Theses Full Text,0225,2014,Social sciences;Liberal multicultural paradigm;United states political history;Liberal multiculturalism;Racial justice;Social sciences;Liberal multicultural paradigm;United states political history;Liberal multiculturalism;Racial justice,http://search.proquest.com/docview/1502016313?accountid=13314,Ann Arbor,0615: Political science;0631: Ethnic studies,Temple University,Dissertations & Theses,Political science;Ethnic studies
1468687402,98,14,0,9781303553158,Copyright ProQuest UMI Dissertations Publishing 2014,Hoy-Watkins Michelle;Tobiasz Ryan,United States -- Illinois,DAI-B 75/03(E) Sep 2014,Clinical Forensic Psychology,2014,Mock Juror Perceptions of a Hypothetical Child Sexual Abuse Case: Effects of Victim Attractiveness Victim Age and Participant Gender,Dissertation/Thesis,Psy.D.,3602506,Porter Shannon L.,Harrington Evan;Harrington Evan,United States,109,English,ProQuest Dissertations & Theses Full Text,0971,2014,Social sciences;Psychology;Mock Juror;Child sexual abuse;Victim attractiveness;Victim age;Participant gender;Social sciences;Psychology;Mock Juror;Child sexual abuse;Victim attractiveness;Victim age;Participant gender,http://search.proquest.com/docview/1468687402?accountid=13314,Ann Arbor,0620: Developmental psychology;0621: Psychology;0627: Criminology;0633: Cognitive psychology,The Chicago School of Professional Psychology,Dissertations & Theses,Developmental psychology;Psychology;Criminology;Cognitive psychology
1504274439,144,8,0,9781303725579,Copyright ProQuest UMI Dissertations Publishing 2014,Schreiber Margaret;DeLillio Richard,United States -- District of Columbia,DAI-A 75/06(E) Dec 2014,Spirituality,2014,The Spiritual Development of Periodic Lay Ministers: A Six-Week Process Using the Gospels for Ministerial Identity and Formation,Dissertation/Thesis,D.Min.,3611661,Reinhart Lauri Anne,Wiseman James;Wiseman James,United States,244,English,ProQuest Dissertations & Theses Full Text,0043,2014,Philosophy religion and theology;Education;Formation;Laity;Ministry;Periodic ministers;Philosophy religion and theology;Education;Formation;Laity;Ministry;Periodic ministers,http://search.proquest.com/docview/1504274439?accountid=13314,Ann Arbor,0527: Religious education;0647: Spirituality,The Catholic University of America,Dissertations & Theses,Religious education;Spirituality
1502182995,0,0,0,9781303725937,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- California,DAI-A 75/05(E) Nov 2014,,2014,The Effects of Charitable Donations and Cash Bonuses on Employee Performance: A Field Study of Call Center Sales Agents,Dissertation/Thesis,D.B.A.,3578561,O'Neill Sharon,Strahilevitz Michal;Strahilevitz Michal,United States,24,English,ProQuest Dissertations & Theses Full Text,0452,2014,Social sciences;Psychology;Sales incentives;Motiration with charitable giving;Performance thru charity;Sales performance;Charitable donation incentive;Social sciences;Psychology;Sales incentives;Motiration with charitable giving;Performance thru charity;Sales performance;Charitable donation incentive,http://search.proquest.com/docview/1502182995?accountid=13314,Ann Arbor,0384: Behavioral psychology;0454: Management;0703: Organizational behavior,Golden Gate University,Dissertations & Theses,Behavioral psychology;Management;Organizational behavior
1517408634,177,17,0,9781303787300,Copyright ProQuest UMI Dissertations Publishing 2014,Hengehold Robert;Ruggles-Wrenn Marina,United States -- Ohio,DAI-B 75/07(E) Jan 2015,Engineering Physics,2014,A systematic study of the optical and electrical properties of Ge1-ySny and Ge1-x-ySixSn y semiconductor alloys,Dissertation/Thesis,Ph.D.,3614060,Harris Thomas R.,Yeo Yung K.;Yeo Yung K.,United States,139,English,ProQuest Dissertations & Theses Full Text,0002,2014,Pure sciences;GeSn alloys;Hall-effect;Optoelectronics;Photoluminescence;Semiconductor characterization;Pure sciences;GeSn alloys;Hall-effect;Optoelectronics;Photoluminescence;Semiconductor characterization,http://search.proquest.com/docview/1517408634?accountid=13314,Ann Arbor,0611: Condensed matter physics,Air Force Institute of Technology,Dissertations & Theses,Condensed matter physics
